source_row_key,population_group,geography_level,region_name,province_huc_code,province_huc_name,place_type,food_group_code,source_variable,food_name,rank,percent_consuming,mean_intake_g,sample_size,weighted_population,relative_to_national,survey_years
PROVINCE_HUC:Eastern Visayas:Southern Leyte:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,4,44.871323,47.148134,2693,349283.846,1.176937,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,5,42.088671,47.743097,2693,349283.846,1.350894,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:BEVERAGES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,6,47.687871,29.048142,2693,349283.846,1.127486,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:FATS_OILS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,7,66.662209,5.194096,2693,349283.846,0.964618,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,8,39.045447,11.081873,2693,349283.846,0.763151,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,9,34.040924,15.602649,2693,349283.846,0.551205,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:EGGS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,10,28.773636,11.073749,2693,349283.846,0.818122,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:POULTRY,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,11,19.507613,14.822193,2693,349283.846,0.735093,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,12,22.049994,10.125616,2693,349283.846,1.054596,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,13,13.932575,15.224649,2693,349283.846,1.057409,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,14,25.11126,2.457045,2693,349283.846,1.405389,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,15,22.173593,2.631462,2693,349283.846,0.495548,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,16,8.276462,4.656551,2693,349283.846,0.786946,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,17,2.817692,1.956435,2693,349283.846,0.958687,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,18,2.8208,1.911623,2693,349283.846,0.810158,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,19,2.81736,1.904414,2693,349283.846,0.745177,2019
PROVINCE_HUC:Eastern Visayas:Southern Leyte:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,57,Southern Leyte,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,20,2.587393,1.173147,2693,349283.846,0.149567,2019
PROVINCE_HUC:Eastern Visayas:Tacloban:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,98.290681,257.23849,2518,191560.702,1.172568,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,2,72.546384,63.628816,2518,191560.702,1.43223,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,3,65.273996,52.358021,2518,191560.702,1.202563,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,4,50.287855,51.425824,2518,191560.702,1.283719,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:BEVERAGES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,5,51.575395,43.354128,2518,191560.702,1.682764,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:FATS_OILS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,6,70.326629,6.424481,2518,191560.702,1.193118,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,7,38.770268,17.917191,2518,191560.702,0.632972,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:POULTRY,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,8,33.335559,26.160889,2518,191560.702,1.297425,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,9,28.137863,38.499548,2518,191560.702,1.089347,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,10,37.344752,11.074622,2518,191560.702,0.762652,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:EGGS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,11,32.288601,14.888007,2518,191560.702,1.099917,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,12,20.013083,9.930979,2518,191560.702,1.034324,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,13,24.933165,5.074795,2518,191560.702,0.955667,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,14,14.497159,16.58846,2518,191560.702,1.15213,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,15,21.111688,2.424674,2518,191560.702,1.386873,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,16,7.978233,6.316991,2518,191560.702,1.067557,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,17,5.219445,2.811126,2518,191560.702,1.191372,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,18,4.012921,2.200339,2518,191560.702,1.078204,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,19,2.853207,2.431086,2518,191560.702,0.951258,2018
PROVINCE_HUC:Eastern Visayas:Tacloban:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Eastern Visayas,53,Tacloban,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,20,3.08134,2.054129,2518,191560.702,0.261885,2018
PROVINCE_HUC:Ilocos Region:Ilocos Norte:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,99.506441,194.50074,2407,432492.392,0.886591,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,2,72.806161,50.302481,2407,432492.392,1.132265,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,3,58.027067,70.324159,2407,432492.392,1.75547,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:BEVERAGES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,4,59.734325,46.588544,2407,432492.392,1.808306,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,5,51.104004,85.633854,2407,432492.392,2.423015,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,6,59.395306,39.296331,2407,432492.392,1.388246,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,7,51.297266,30.881497,2407,432492.392,0.709288,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,8,53.47357,15.209061,2407,432492.392,1.047369,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:FATS_OILS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,9,58.006735,3.892578,2407,432492.392,0.722907,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:EGGS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,10,30.644119,13.102538,2407,432492.392,0.968007,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:POULTRY,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,11,21.42384,17.810165,2407,432492.392,0.883278,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,12,18.180241,8.467059,2407,432492.392,0.881855,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,13,20.116543,5.781959,2407,432492.392,1.088838,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,14,15.210975,3.045881,2407,432492.392,1.492534,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,15,6.648062,6.87515,2407,432492.392,0.477505,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,16,5.077822,3.837733,2407,432492.392,1.626455,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,17,10.166892,1.097664,2407,432492.392,0.627846,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,18,5.753154,2.52596,2407,432492.392,0.426881,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,19,3.262127,1.587341,2407,432492.392,0.202373,2019
PROVINCE_HUC:Ilocos Region:Ilocos Norte:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,1,Ilocos Norte,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,20,2.466911,1.102127,2407,432492.392,0.43125,2019
PROVINCE_HUC:Ilocos Region:Ilocos Sur:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,99.374536,204.156725,1807,376558.165,0.930606,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,2,68.68434,48.060831,1807,376558.165,1.081808,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,3,50.228807,97.631272,1807,376558.165,2.762483,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,4,59.178755,42.86206,1807,376558.165,0.984459,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:BEVERAGES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,5,60.330727,38.309277,1807,376558.165,1.486951,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,6,53.344962,33.510822,1807,376558.165,1.183858,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,7,47.607804,47.677794,1807,376558.165,1.190159,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,8,57.446169,18.11027,1807,376558.165,1.24716,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:EGGS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,9,40.013215,19.989585,1807,376558.165,1.476818,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:FATS_OILS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,10,61.934984,4.557815,1807,376558.165,0.846451,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:POULTRY,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,11,23.52072,20.95937,1807,376558.165,1.03946,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,12,24.992123,6.849555,1807,376558.165,1.289884,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,13,16.366987,7.222763,1807,376558.165,0.75226,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,14,12.199348,14.956639,1807,376558.165,1.038794,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,15,9.809062,4.768183,1807,376558.165,0.805812,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,16,18.879327,1.349458,1807,376558.165,0.771868,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:OTHER_MISCELLANEOUS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,OTHER_MISCELLANEOUS,epwt_fg27,Other Miscellaneous,17,8.928423,1.646889,1807,376558.165,0.807004,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:MILK_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,MILK_PRODUCTS,epwt_fg21,Milk Products,18,5.277243,3.88561,1807,376558.165,1.646746,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:CORN_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,CORN_PRODUCTS,epwt_fg3,Corn and Products,19,4.964378,2.698602,1807,376558.165,0.34405,2021
PROVINCE_HUC:Ilocos Region:Ilocos Sur:VITAMIN_C_RICH_FRUITS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,2,Ilocos Sur,PROVINCE_OR_HUC,VITAMIN_C_RICH_FRUITS,epwt_fg12,Vitamin C-Rich Fruits,20,2.953029,2.376077,1807,376558.165,0.929733,2021
PROVINCE_HUC:Ilocos Region:La Union:RICE_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,RICE_PRODUCTS,epwt_fg2,Rice and Products,1,99.113882,208.86541,2374,638640.339,0.95207,2021
PROVINCE_HUC:Ilocos Region:La Union:OTHER_CEREAL_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,OTHER_CEREAL_PRODUCTS,epwt_fg4,Other Cereal Products,2,65.78135,45.378316,2374,638640.339,1.021427,2021
PROVINCE_HUC:Ilocos Region:La Union:OTHER_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,OTHER_VEGETABLES,epwt_fg10,Other Vegetables,3,59.935783,45.23456,2374,638640.339,1.598029,2021
PROVINCE_HUC:Ilocos Region:La Union:FISH_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,FISH_PRODUCTS,epwt_fg15,Fish and Fish Products,4,60.972442,41.312105,2374,638640.339,0.948859,2021
PROVINCE_HUC:Ilocos Region:La Union:BEVERAGES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,BEVERAGES,epwt_fg25,Beverages,5,58.830252,28.773967,2374,638640.339,1.116844,2021
PROVINCE_HUC:Ilocos Region:La Union:SUGAR_SYRUPS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,SUGAR_SYRUPS,epwt_fg6,Sugar and Syrups,6,44.549092,63.276329,2374,638640.339,1.790408,2021
PROVINCE_HUC:Ilocos Region:La Union:MEAT_PRODUCTS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,MEAT_PRODUCTS,epwt_fg16,Meat and Meat Products,7,45.955261,43.341787,2374,638640.339,1.081921,2021
PROVINCE_HUC:Ilocos Region:La Union:GREEN_LEAFY_YELLOW_VEGETABLES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,GREEN_LEAFY_YELLOW_VEGETABLES,epwt_fg9,Green Leafy and Yellow Vegetables,8,49.259983,13.617757,2374,638640.339,0.937784,2021
PROVINCE_HUC:Ilocos Region:La Union:EGGS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,EGGS,epwt_fg18,Eggs,9,40.346629,18.679788,2374,638640.339,1.380051,2021
PROVINCE_HUC:Ilocos Region:La Union:FATS_OILS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,FATS_OILS,epwt_fg23,Fats and Oils,10,63.830489,5.265945,2374,638640.339,0.977961,2021
PROVINCE_HUC:Ilocos Region:La Union:POULTRY,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,POULTRY,epwt_fg17,Poultry,11,23.665168,19.963544,2374,638640.339,0.990073,2021
PROVINCE_HUC:Ilocos Region:La Union:DRIED_BEANS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,DRIED_BEANS,epwt_fg7,Dried Beans,12,27.161869,7.296879,2374,638640.339,1.374122,2021
PROVINCE_HUC:Ilocos Region:La Union:WHOLE_MILK,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,WHOLE_MILK,epwt_fg20,Whole Milk,13,20.709131,9.293673,2374,638640.339,0.967948,2021
PROVINCE_HUC:Ilocos Region:La Union:OTHER_FRUITS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,OTHER_FRUITS,epwt_fg13,Other Fruits,14,13.251411,14.685021,2374,638640.339,1.01993,2021
PROVINCE_HUC:Ilocos Region:La Union:STARCHY_ROOTS_TUBERS,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,STARCHY_ROOTS_TUBERS,epwt_fg5,Starchy Roots and Tubers,15,11.082305,5.574993,2374,638640.339,0.942161,2021
PROVINCE_HUC:Ilocos Region:La Union:CONDIMENTS_SPICES,All surveyed individuals,PROVINCE_HUC,Ilocos Region,3,La Union,PROVINCE_OR_HUC,CONDIMENTS_SPICES,epwt_fg26,Condiments and Spices,16,18.86245,1.696578,2374,638640.339,0.970414,2021
